rowid,question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
897,133784,71160,2020,Arkansas,211,Hendrix College,1002,Talk Business & Politics,Hendrix College,138,Hendrix College,B/C,647,lv,lv,Live Phone,U.S. Senate,0,Class II,10/11/20,10/13/20,11/3/20,,0,,,0,0,10/19/20 20:48,,https://talkbusiness.net/2020/10/trump-cotton-on-cruise-control-for-re-election/,general,6267,Harrington,15624,Ricky Dale Harrington,LIB,27.5
898,133226,71162,2020,Alaska,203,Harstad Strategic Research Inc.,1459,Independent Alaska,Harstad Strategic Research Inc.,134,Harstad Strategic Research Inc.,B/C,606,lv,lv,Live Phone,U.S. Senate,0,Class II,10/10/20,10/13/20,11/3/20,,0,DEM,,0,0,10/15/20 23:19,,https://drive.google.com/file/d/19_wiB30w2j7j9i0dSIBT4oZYAnr0oiGo/view,general,6265,Gross,14697,Al Gross,DEM,47.0
899,133226,71162,2020,Alaska,203,Harstad Strategic Research Inc.,1459,Independent Alaska,Harstad Strategic Research Inc.,134,Harstad Strategic Research Inc.,B/C,606,lv,lv,Live Phone,U.S. Senate,0,Class II,10/10/20,10/13/20,11/3/20,,0,DEM,,0,0,10/15/20 23:19,,https://drive.google.com/file/d/19_wiB30w2j7j9i0dSIBT4oZYAnr0oiGo/view,general,6265,Sullivan,13462,Dan Sullivan,REP,46.0
900,132863,70998,2020,North Carolina,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,627,lv,lv,Live Phone,U.S. Senate,0,Class II,10/9/20,10/13/20,11/3/20,,0,,,0,0,10/14/20 13:15,,https://int.nyt.com/data/documenttools/nc100920-crosstabs/3bf558d7ca17e9de/full.pdf,general,6284,Cunningham,13468,Cal Cunningham,DEM,41.0
901,132863,70998,2020,North Carolina,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,627,lv,lv,Live Phone,U.S. Senate,0,Class II,10/9/20,10/13/20,11/3/20,,0,,,0,0,10/14/20 13:15,,https://int.nyt.com/data/documenttools/nc100920-crosstabs/3bf558d7ca17e9de/full.pdf,general,6284,Tillis,13461,Thom Tillis,REP,37.0
902,132863,70998,2020,North Carolina,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,627,lv,lv,Live Phone,U.S. Senate,0,Class II,10/9/20,10/13/20,11/3/20,,0,,,0,0,10/14/20 13:15,,https://int.nyt.com/data/documenttools/nc100920-crosstabs/3bf558d7ca17e9de/full.pdf,general,6284,Bray,14557,Shannon Wilson Bray,LIB,4.0
903,132863,70998,2020,North Carolina,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,627,lv,lv,Live Phone,U.S. Senate,0,Class II,10/9/20,10/13/20,11/3/20,,0,,,0,0,10/14/20 13:15,,https://int.nyt.com/data/documenttools/nc100920-crosstabs/3bf558d7ca17e9de/full.pdf,general,6284,Hayes,14558,Kevin Eugene Hayes,CON,3.0
904,133068,71090,2020,Arizona,320,Monmouth University,,,Monmouth University,215,Monmouth University,A,502,rv,rv,Live Phone,U.S. Senate,2,Class III,10/9/20,10/13/20,11/3/20,,0,,,0,0,10/15/20 11:04,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_101520.pdf/,general,6268,Kelly,13445,Mark Kelly,DEM,52.0
905,133068,71090,2020,Arizona,320,Monmouth University,,,Monmouth University,215,Monmouth University,A,502,rv,rv,Live Phone,U.S. Senate,2,Class III,10/9/20,10/13/20,11/3/20,,0,,,0,0,10/15/20 11:04,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_101520.pdf/,general,6268,McSally,13446,Martha McSally,REP,42.0
906,133069,71090,2020,Arizona,320,Monmouth University,,,Monmouth University,215,Monmouth University,A,502,lv,lv,Live Phone,U.S. Senate,2,Class III,10/9/20,10/13/20,11/3/20,,0,,,0,0,10/15/20 11:05,high likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_101520.pdf/,general,6268,Kelly,13445,Mark Kelly,DEM,52.0
907,133069,71090,2020,Arizona,320,Monmouth University,,,Monmouth University,215,Monmouth University,A,502,lv,lv,Live Phone,U.S. Senate,2,Class III,10/9/20,10/13/20,11/3/20,,0,,,0,0,10/15/20 11:05,high likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_101520.pdf/,general,6268,McSally,13446,Martha McSally,REP,42.0
908,133070,71090,2020,Arizona,320,Monmouth University,,,Monmouth University,215,Monmouth University,A,502,lv,lv,Live Phone,U.S. Senate,2,Class III,10/9/20,10/13/20,11/3/20,,0,,,0,0,10/15/20 11:05,low likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_101520.pdf/,general,6268,Kelly,13445,Mark Kelly,DEM,51.0
909,133070,71090,2020,Arizona,320,Monmouth University,,,Monmouth University,215,Monmouth University,A,502,lv,lv,Live Phone,U.S. Senate,2,Class III,10/9/20,10/13/20,11/3/20,,0,,,0,0,10/15/20 11:05,low likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_az_101520.pdf/,general,6268,McSally,13446,Martha McSally,REP,45.0
910,133094,71098,2020,Colorado,1475,Keating Research/OnSight Public Affairs/Melanson,,,Keating Research/OnSight Public Affairs/Melanson,455,Keating Research/OnSight Public Affairs/Melanson,B/C,519,lv,lv,Online,U.S. Senate,0,Class II,10/8/20,10/13/20,11/3/20,,0,,,0,0,10/15/20 13:33,,https://www.thedenverchannel.com/news/election-2020/recent-polling-shows-leads-for-hickenlooper-biden-in-colorado-as-voters-cast-ballots,general,6269,Hickenlooper,13474,John Wright Hickenlooper,DEM,51.0
911,133094,71098,2020,Colorado,1475,Keating Research/OnSight Public Affairs/Melanson,,,Keating Research/OnSight Public Affairs/Melanson,455,Keating Research/OnSight Public Affairs/Melanson,B/C,519,lv,lv,Online,U.S. Senate,0,Class II,10/8/20,10/13/20,11/3/20,,0,,,0,0,10/15/20 13:33,,https://www.thedenverchannel.com/news/election-2020/recent-polling-shows-leads-for-hickenlooper-biden-in-colorado-as-voters-cast-ballots,general,6269,Gardner,13475,Cory Gardner,REP,41.0
912,132436,70785,2020,Michigan,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,620,lv,lv,Online,U.S. Senate,2,Class II,10/7/20,10/13/20,11/3/20,,0,,,0,0,10/13/20 17:39,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/topline_reuters_michigan_state_poll_w3_10_13_2020.pdf,general,6280,Peters,13453,Gary C. Peters,DEM,52.0
913,132436,70785,2020,Michigan,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,620,lv,lv,Online,U.S. Senate,2,Class II,10/7/20,10/13/20,11/3/20,,0,,,0,0,10/13/20 17:39,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/topline_reuters_michigan_state_poll_w3_10_13_2020.pdf,general,6280,James,13454,John James,REP,44.0
914,132437,70786,2020,North Carolina,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,660,lv,lv,Online,U.S. Senate,0,Class II,10/7/20,10/13/20,11/3/20,,0,,,0,0,10/13/20 17:39,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/topline_reuters_north_carolina_state_poll_w3_10_13_20.pdf,general,6284,Cunningham,13468,Cal Cunningham,DEM,46.0
915,132437,70786,2020,North Carolina,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,660,lv,lv,Online,U.S. Senate,0,Class II,10/7/20,10/13/20,11/3/20,,0,,,0,0,10/13/20 17:39,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/topline_reuters_north_carolina_state_poll_w3_10_13_20.pdf,general,6284,Tillis,13461,Thom Tillis,REP,42.0
916,133258,71176,2020,New Jersey,914,Stockton University,,,Stockton University,317,Stockton University,A/B,721,lv,lv,Live Phone,U.S. Senate,2,Class II,10/7/20,10/13/20,11/3/20,,0,,,0,0,10/16/20 14:02,,https://stockton.edu/hughes-center/polling/documents/2020-1016-full-poll-results.pdf,general,6287,Booker,14564,Cory A. Booker,DEM,56.6
917,133258,71176,2020,New Jersey,914,Stockton University,,,Stockton University,317,Stockton University,A/B,721,lv,lv,Live Phone,U.S. Senate,2,Class II,10/7/20,10/13/20,11/3/20,,0,,,0,0,10/16/20 14:02,,https://stockton.edu/hughes-center/polling/documents/2020-1016-full-poll-results.pdf,general,6287,Mehta,14565,Rikin Mehta,REP,31.6
918,133096,70787,2020,New Hampshire,525,University of New Hampshire,,,University of New Hampshire,357,University of New Hampshire,B-,899,lv,lv,Online,U.S. Senate,0,Class II,10/9/20,10/12/20,11/3/20,,0,,,0,0,10/15/20 13:54,,https://scholars.unh.edu/survey_center_polls/620/,general,6286,Shaheen,13448,Jeanne Shaheen,DEM,55.0
919,133096,70787,2020,New Hampshire,525,University of New Hampshire,,,University of New Hampshire,357,University of New Hampshire,B-,899,lv,lv,Online,U.S. Senate,0,Class II,10/9/20,10/12/20,11/3/20,,0,,,0,0,10/15/20 13:54,,https://scholars.unh.edu/survey_center_polls/620/,general,6286,Messner,14492,Corky Messner,REP,40.0
920,133096,70787,2020,New Hampshire,525,University of New Hampshire,,,University of New Hampshire,357,University of New Hampshire,B-,899,lv,lv,Online,U.S. Senate,0,Class II,10/9/20,10/12/20,11/3/20,,0,,,0,0,10/15/20 13:54,,https://scholars.unh.edu/survey_center_polls/620/,general,6286,O'Donnell,15620,Justin F. O'Donnell,LIB,2.0
921,132812,70978,2020,New Hampshire,458,Suffolk University,68,Boston Globe,Suffolk University,323,Suffolk University,B+,500,lv,lv,Live Phone,U.S. Senate,0,Class II,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 07:38,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/new-hampshire/2020/10_14_2020_tables_pdftxt.pdf?la=en&hash=A14911E2705329E0118A8C1B19ECE20CFECB35CA,general,6286,Shaheen,13448,Jeanne Shaheen,DEM,50.8
922,132812,70978,2020,New Hampshire,458,Suffolk University,68,Boston Globe,Suffolk University,323,Suffolk University,B+,500,lv,lv,Live Phone,U.S. Senate,0,Class II,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 07:38,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/new-hampshire/2020/10_14_2020_tables_pdftxt.pdf?la=en&hash=A14911E2705329E0118A8C1B19ECE20CFECB35CA,general,6286,Messner,14492,Corky Messner,REP,36.4
923,132812,70978,2020,New Hampshire,458,Suffolk University,68,Boston Globe,Suffolk University,323,Suffolk University,B+,500,lv,lv,Live Phone,U.S. Senate,0,Class II,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 07:38,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/new-hampshire/2020/10_14_2020_tables_pdftxt.pdf?la=en&hash=A14911E2705329E0118A8C1B19ECE20CFECB35CA,general,6286,O'Donnell,15620,Justin F. O'Donnell,LIB,2.2
924,133019,70979,2020,Michigan,143,EPIC-MRA,177,Detroit Free Press,EPIC-MRA,84,EPIC-MRA,B,600,lv,lv,Live Phone,U.S. Senate,2,Class II,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/15/20 07:48,,https://www.woodtv.com/wp-content/uploads/sites/51/2020/10/2020-OCTOBER-FIRST-MEDIA-THURSDAY-FREQUENCY.pdf,general,6280,Peters,13453,Gary C. Peters,DEM,45.0
925,133019,70979,2020,Michigan,143,EPIC-MRA,177,Detroit Free Press,EPIC-MRA,84,EPIC-MRA,B,600,lv,lv,Live Phone,U.S. Senate,2,Class II,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/15/20 07:48,,https://www.woodtv.com/wp-content/uploads/sites/51/2020/10/2020-OCTOBER-FIRST-MEDIA-THURSDAY-FREQUENCY.pdf,general,6280,James,13454,John James,REP,39.0
926,132827,70982,2020,Georgia,460,SurveyUSA,147,WXIA-TV,SurveyUSA,325,SurveyUSA,A,677,lv,lv,Online,U.S. Senate,0,Class II,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 09:29,,http://www.surveyusa.com/client/PollReport.aspx?g=b396b793-781d-4382-9ada-fc4cc50dacb6,general,6271,Ossoff,14567,Jon Ossoff,DEM,43.0
927,132827,70982,2020,Georgia,460,SurveyUSA,147,WXIA-TV,SurveyUSA,325,SurveyUSA,A,677,lv,lv,Online,U.S. Senate,0,Class II,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 09:29,,http://www.surveyusa.com/client/PollReport.aspx?g=b396b793-781d-4382-9ada-fc4cc50dacb6,general,6271,Perdue,14568,David A. Perdue,REP,46.0
928,132828,70982,2020,Georgia,460,SurveyUSA,147,WXIA-TV,SurveyUSA,325,SurveyUSA,A,677,lv,lv,Online,U.S. Senate,2,Class III,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 09:29,,http://www.surveyusa.com/client/PollReport.aspx?g=b396b793-781d-4382-9ada-fc4cc50dacb6,jungle primary,7780,Warnock,14489,Raphael Warnock,DEM,30.0
929,132828,70982,2020,Georgia,460,SurveyUSA,147,WXIA-TV,SurveyUSA,325,SurveyUSA,A,677,lv,lv,Online,U.S. Senate,2,Class III,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 09:29,,http://www.surveyusa.com/client/PollReport.aspx?g=b396b793-781d-4382-9ada-fc4cc50dacb6,jungle primary,7780,Loeffler,13671,Kelly Loeffler,REP,26.0
930,132828,70982,2020,Georgia,460,SurveyUSA,147,WXIA-TV,SurveyUSA,325,SurveyUSA,A,677,lv,lv,Online,U.S. Senate,2,Class III,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 09:29,,http://www.surveyusa.com/client/PollReport.aspx?g=b396b793-781d-4382-9ada-fc4cc50dacb6,jungle primary,7780,Collins,13669,Doug Collins,REP,20.0
931,132828,70982,2020,Georgia,460,SurveyUSA,147,WXIA-TV,SurveyUSA,325,SurveyUSA,A,677,lv,lv,Online,U.S. Senate,2,Class III,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 09:29,,http://www.surveyusa.com/client/PollReport.aspx?g=b396b793-781d-4382-9ada-fc4cc50dacb6,jungle primary,7780,Lieberman,13670,Matthew Lieberman,DEM,8.0
932,132828,70982,2020,Georgia,460,SurveyUSA,147,WXIA-TV,SurveyUSA,325,SurveyUSA,A,677,lv,lv,Online,U.S. Senate,2,Class III,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 09:29,,http://www.surveyusa.com/client/PollReport.aspx?g=b396b793-781d-4382-9ada-fc4cc50dacb6,jungle primary,7780,Tarver,14490,Ed Tarver,DEM,3.0
933,132868,71000,2020,Georgia,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1160,lv,lv,Live Phone,U.S. Senate,0,Class II,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 14:02,,https://poll.qu.edu/georgia/release-detail?ReleaseID=3679,general,6271,Ossoff,14567,Jon Ossoff,DEM,51.0
934,132868,71000,2020,Georgia,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1160,lv,lv,Live Phone,U.S. Senate,0,Class II,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 14:02,,https://poll.qu.edu/georgia/release-detail?ReleaseID=3679,general,6271,Perdue,14568,David A. Perdue,REP,45.0
935,132869,71000,2020,Georgia,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1160,lv,lv,Live Phone,U.S. Senate,2,Class III,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 14:02,,https://poll.qu.edu/georgia/release-detail?ReleaseID=3679,jungle primary,7780,Warnock,14489,Raphael Warnock,DEM,41.0
936,132869,71000,2020,Georgia,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1160,lv,lv,Live Phone,U.S. Senate,2,Class III,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 14:02,,https://poll.qu.edu/georgia/release-detail?ReleaseID=3679,jungle primary,7780,Loeffler,13671,Kelly Loeffler,REP,20.0
937,132869,71000,2020,Georgia,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1160,lv,lv,Live Phone,U.S. Senate,2,Class III,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 14:02,,https://poll.qu.edu/georgia/release-detail?ReleaseID=3679,jungle primary,7780,Collins,13669,Doug Collins,REP,22.0
938,132869,71000,2020,Georgia,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1160,lv,lv,Live Phone,U.S. Senate,2,Class III,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 14:02,,https://poll.qu.edu/georgia/release-detail?ReleaseID=3679,jungle primary,7780,Lieberman,13670,Matthew Lieberman,DEM,5.0
939,132869,71000,2020,Georgia,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1160,lv,lv,Live Phone,U.S. Senate,2,Class III,10/8/20,10/12/20,11/3/20,,0,,,0,0,10/14/20 14:02,,https://poll.qu.edu/georgia/release-detail?ReleaseID=3679,jungle primary,7780,Tarver,14490,Ed Tarver,DEM,2.0
940,132879,71000,2020,Georgia,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1160,lv,lv,Live Phone,U.S. Senate,2,Class III,10/8/20,10/12/20,1/5/21,,0,,,0,0,10/14/20 14:49,,https://poll.qu.edu/georgia/release-detail?ReleaseID=3679,runoff,7781,Warnock,14489,Raphael Warnock,DEM,52.0
941,132879,71000,2020,Georgia,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1160,lv,lv,Live Phone,U.S. Senate,2,Class III,10/8/20,10/12/20,1/5/21,,0,,,0,0,10/14/20 14:49,,https://poll.qu.edu/georgia/release-detail?ReleaseID=3679,runoff,7781,Loeffler,13671,Kelly Loeffler,REP,44.0
942,132880,71000,2020,Georgia,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1160,lv,lv,Live Phone,U.S. Senate,2,Class III,10/8/20,10/12/20,1/5/21,,0,,,0,0,10/14/20 14:49,,https://poll.qu.edu/georgia/release-detail?ReleaseID=3679,runoff,7781,Warnock,14489,Raphael Warnock,DEM,54.0
943,132880,71000,2020,Georgia,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1160,lv,lv,Live Phone,U.S. Senate,2,Class III,10/8/20,10/12/20,1/5/21,,0,,,0,0,10/14/20 14:49,,https://poll.qu.edu/georgia/release-detail?ReleaseID=3679,runoff,7781,Collins,13669,Doug Collins,REP,42.0
944,133038,71071,2020,Virginia,1589,Reconnect Research/Roanoke College,,,Reconnect Research/Roanoke College,587,Reconnect Research/Roanoke College,,602,lv,lv,IVR,U.S. Senate,2,Class II,9/30/20,10/12/20,11/3/20,,0,,,0,0,10/15/20 08:59,,https://www.roanoke.edu/about/news/reconnect_research_roanoke_college_va_poll,general,6296,Warner,14760,Mark R. Warner,DEM,55.0
945,133038,71071,2020,Virginia,1589,Reconnect Research/Roanoke College,,,Reconnect Research/Roanoke College,587,Reconnect Research/Roanoke College,,602,lv,lv,IVR,U.S. Senate,2,Class II,9/30/20,10/12/20,11/3/20,,0,,,0,0,10/15/20 08:59,,https://www.roanoke.edu/about/news/reconnect_research_roanoke_college_va_poll,general,6296,Gade,15688,Daniel M. Gade,REP,38.0
946,133634,71359,2020,Virginia,1347,Cygnal,,,Cygnal,67,Cygnal,B+,607,lv,lv,IVR/Online/Text,U.S. Senate,2,Class II,10/9/20,10/11/20,11/3/20,Daniel M. Gade,1,REP,,0,0,10/19/20 09:40,,https://martinsvillebulletin.com/news/local/govt-and-politics/election-2020-republican-senate-candidate-daniel-gade-criticizes-mark-warner-and-the-democratic-party-during/article_62a1a626-6a8a-51cb-9c2f-562effcfa3db.html,general,6296,Warner,14760,Mark R. Warner,DEM,51.3
947,133634,71359,2020,Virginia,1347,Cygnal,,,Cygnal,67,Cygnal,B+,607,lv,lv,IVR/Online/Text,U.S. Senate,2,Class II,10/9/20,10/11/20,11/3/20,Daniel M. Gade,1,REP,,0,0,10/19/20 09:40,,https://martinsvillebulletin.com/news/local/govt-and-politics/election-2020-republican-senate-candidate-daniel-gade-criticizes-mark-warner-and-the-democratic-party-during/article_62a1a626-6a8a-51cb-9c2f-562effcfa3db.html,general,6296,Gade,15688,Daniel M. Gade,REP,44.2
948,132341,70743,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,669,lv,lv,Live Phone,U.S. Senate,0,Class II,10/8/20,10/11/20,11/3/20,,0,,,0,0,10/12/20 17:12,,https://wwwcache.wral.com/asset/news/state/nccapitol/2020/10/12/19332468/PollPrint-DMID1-5ohw9o5y4.pdf,general,6284,Cunningham,13468,Cal Cunningham,DEM,49.0
949,132341,70743,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,669,lv,lv,Live Phone,U.S. Senate,0,Class II,10/8/20,10/11/20,11/3/20,,0,,,0,0,10/12/20 17:12,,https://wwwcache.wral.com/asset/news/state/nccapitol/2020/10/12/19332468/PollPrint-DMID1-5ohw9o5y4.pdf,general,6284,Tillis,13461,Thom Tillis,REP,39.0
950,132419,70780,2020,North Carolina,320,Monmouth University,,,Monmouth University,215,Monmouth University,A,500,rv,rv,Live Phone,U.S. Senate,0,Class II,10/8/20,10/11/20,11/3/20,,0,,,0,0,10/13/20 11:11,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,6284,Cunningham,13468,Cal Cunningham,DEM,48.0
951,132419,70780,2020,North Carolina,320,Monmouth University,,,Monmouth University,215,Monmouth University,A,500,rv,rv,Live Phone,U.S. Senate,0,Class II,10/8/20,10/11/20,11/3/20,,0,,,0,0,10/13/20 11:11,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,6284,Tillis,13461,Thom Tillis,REP,44.0
952,132419,70780,2020,North Carolina,320,Monmouth University,,,Monmouth University,215,Monmouth University,A,500,rv,rv,Live Phone,U.S. Senate,0,Class II,10/8/20,10/11/20,11/3/20,,0,,,0,0,10/13/20 11:11,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,6284,Bray,14557,Shannon Wilson Bray,LIB,3.0
953,132419,70780,2020,North Carolina,320,Monmouth University,,,Monmouth University,215,Monmouth University,A,500,rv,rv,Live Phone,U.S. Senate,0,Class II,10/8/20,10/11/20,11/3/20,,0,,,0,0,10/13/20 11:11,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,6284,Hayes,14558,Kevin Eugene Hayes,CON,0.0
954,132420,70780,2020,North Carolina,320,Monmouth University,,,Monmouth University,215,Monmouth University,A,500,lv,lv,Live Phone,U.S. Senate,0,Class II,10/8/20,10/11/20,11/3/20,,0,,,0,0,10/13/20 11:11,high likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,6284,Cunningham,13468,Cal Cunningham,DEM,49.0
955,132420,70780,2020,North Carolina,320,Monmouth University,,,Monmouth University,215,Monmouth University,A,500,lv,lv,Live Phone,U.S. Senate,0,Class II,10/8/20,10/11/20,11/3/20,,0,,,0,0,10/13/20 11:11,high likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,6284,Tillis,13461,Thom Tillis,REP,44.0
956,132421,70780,2020,North Carolina,320,Monmouth University,,,Monmouth University,215,Monmouth University,A,500,lv,lv,Live Phone,U.S. Senate,0,Class II,10/8/20,10/11/20,11/3/20,,0,,,0,0,10/13/20 11:11,low likely turnout,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nc_101320.pdf/,general,6284,Cunningham,13468,Cal Cunningham,DEM,48.0
