poll_id,study_id,release_version,pollster_id,sponsor_id,source_url,raw_hash,field_start,field_end,published_at,corrected_at,retrieved_at,valid_from,valid_to,available_at,event_time,election_id,office,state,race_id,population,sample_size,mode,dem_share,rep_share,undecided,other_share,two_party_margin,partisan,exclusion_status,exclusion_reason,parser_version,normalized_at,supersedes
poll-2024-OH-2-40,study-2024-OH-Data for Progress-tracker,1,Data for Progress,none,synthetic://fixtures/polls,b6a0bb3a3bb8b94f14d21a05050b2ae89ece417bb62be6966745ffa08bd8fea5,2024-09-26,2024-09-29,2024-09-30,,2026-09-13T15:08:13.941681+00:00,2024-09-30,,2024-09-30,2024-09-29,senate-2024,US_SENATE,OH,senate-2024-OH,RV,600,Online,44.67,55.33,4.62,1.33,-10.659,False,include,,fixtures-v1,2026-09-13T15:08:13.941681+00:00,
poll-2024-OH-3-99,study-2024-OH-Data for Progress-tracker,1,Data for Progress,none,synthetic://fixtures/polls,e0e94810c6e0955b849b1bb8561777477e411dcaa4e533117e36bdd8aad680f1,2024-09-25,2024-09-28,2024-09-29,,2026-09-13T15:08:13.941681+00:00,2024-09-29,,2024-09-29,2024-09-28,senate-2024,US_SENATE,OH,senate-2024-OH,LV,1200,IVR/Online,49.79,50.21,4.09,1.89,-0.427,False,include,,fixtures-v1,2026-09-13T15:08:13.941681+00:00,
poll-2024-OH-4-131,study-2024-OH-Emerson-2024-06-27,1,Emerson,none,synthetic://fixtures/polls,3cee844b213b921a224807132769cd45edb015d46f4122a2beeb78d57eb93a66,2024-06-25,2024-06-27,2024-06-28,,2026-09-13T15:08:13.941681+00:00,2024-06-28,,2024-06-28,2024-06-27,senate-2024,US_SENATE,OH,senate-2024-OH,RV,500,Online,47.5,52.5,5.27,0.9,-5.003,False,include,,fixtures-v1,2026-09-13T15:08:13.941681+00:00,
poll-2024-OH-5-104,study-2024-OH-Emerson-2024-07-24,1,Emerson,none,synthetic://fixtures/polls,5fa59d6c5eeafbb78de72c930e35fd4f657476af962756bd50ab43792704b078,2024-07-22,2024-07-24,2024-07-25,,2026-09-13T15:08:13.941681+00:00,2024-07-25,,2024-07-25,2024-07-24,senate-2024,US_SENATE,OH,senate-2024-OH,LV,500,IVR/Online,49.18,50.82,5.56,1.11,-1.632,False,include,,fixtures-v1,2026-09-13T15:08:13.941681+00:00,
poll-2024-OH-6-121,study-2024-OH-Data for Progress-2024-07-07,1,Data for Progress,none,synthetic://fixtures/polls,4650ea4fff28a87713af82dce4aa9eb8ba528e27c2aded95c12a89e0b8d5a224,2024-07-05,2024-07-07,2024-07-07,,2026-09-13T15:08:13.941681+00:00,2024-07-07,,2024-07-07,2024-07-07,senate-2024,US_SENATE,OH,senate-2024-OH,RV,600,Live Phone,49.79,50.21,4.7,0.35,-0.428,False,include,,fixtures-v1,2026-09-13T15:08:13.941681+00:00,
poll-2024-OH-7-92,study-2024-OH-Trafalgar-2024-08-05,1,Trafalgar,none,synthetic://fixtures/polls,50a071c8539978fbf51d18cb6ceab9537f398d3b029c52df55a53781c44dbea3,2024-08-03,2024-08-05,2024-08-05,,2026-09-13T15:08:13.941681+00:00,2024-08-05,,2024-08-05,2024-08-05,senate-2024,US_SENATE,OH,senate-2024-OH,RV,750,Live Phone,47.61,52.39,1.49,0.57,-4.785,False,include,,fixtures-v1,2026-09-13T15:08:13.941681+00:00,
poll-2024-PA-0-145,study-2024-PA-Emerson-2024-06-13,1,Emerson,none,synthetic://fixtures/polls,1b9171c0f2da28d630b39c47a916155f10130327b53771b49e50768bd8f6108d,2024-06-11,2024-06-13,2024-06-13,,2026-09-13T15:08:13.942680+00:00,2024-06-13,,2024-06-13,2024-06-13,senate-2024,US_SENATE,PA,senate-2024-PA,LV,400,IVR/Online,45.43,54.57,0.03,1.5,-9.131,False,include,,fixtures-v1,2026-09-13T15:08:13.942680+00:00,
poll-2024-PA-1-89,study-2024-PA-SurveyUSA-tracker,1,SurveyUSA,none,synthetic://fixtures/polls,bbb20a622039e103cc6da2871ebdafd4a5c7be908aed97663e9279415f00b7da,2024-10-06,2024-10-09,2024-10-10,,2026-09-13T15:08:13.942680+00:00,2024-10-10,,2024-10-10,2024-10-09,senate-2024,US_SENATE,PA,senate-2024-PA,LV,500,IVR/Online,49.29,50.71,5.13,1.73,-1.426,False,include,,fixtures-v1,2026-09-13T15:08:13.942680+00:00,
poll-2024-PA-2-80,study-2024-PA-SurveyUSA-tracker,1,SurveyUSA,none,synthetic://fixtures/polls,594d686db662c493e65274c117877de0a7bf3e0a91e96f9c8579d57fdfd70f06,2024-10-05,2024-10-08,2024-10-09,,2026-09-13T15:08:13.942680+00:00,2024-10-09,,2024-10-09,2024-10-08,senate-2024,US_SENATE,PA,senate-2024-PA,LV,600,Live Phone,52.52,47.48,1.95,0.2,5.038,False,include,,fixtures-v1,2026-09-13T15:08:13.942680+00:00,
poll-2024-PA-3-88,study-2024-PA-SurveyUSA-tracker,1,SurveyUSA,none,synthetic://fixtures/polls,2347bea87b62338b3a8e6011e6ed0e32166c1602544443850053a8094d012496,2024-10-04,2024-10-07,2024-10-08,,2026-09-13T15:08:13.942680+00:00,2024-10-08,,2024-10-08,2024-10-07,senate-2024,US_SENATE,PA,senate-2024-PA,RV,500,Online,53.6,46.4,4.45,1.28,7.196,False,include,,fixtures-v1,2026-09-13T15:08:13.942680+00:00,
poll-2024-PA-4-85,study-2024-PA-RMG Research-2024-08-12,1,RMG Research,none,synthetic://fixtures/polls,88b3ac1cfcac1fe2fbfdaad7366353428a08e85b6aed3e2a59f0b3c06860c95b,2024-08-10,2024-08-12,2024-08-12,,2026-09-13T15:08:13.942680+00:00,2024-08-12,,2024-08-12,2024-08-12,senate-2024,US_SENATE,PA,senate-2024-PA,LV,500,Online,52.01,47.99,4.65,0.76,4.012,False,include,,fixtures-v1,2026-09-13T15:08:13.942680+00:00,
poll-2024-PA-5-44,study-2024-PA-Siena-2024-09-22,1,Siena,none,synthetic://fixtures/polls,1e02f686514091486a8d8137aafd2550ed3d42f4eb169b744cb46810cc9db8d7,2024-09-20,2024-09-22,2024-09-23,,2026-09-13T15:08:13.942680+00:00,2024-09-23,,2024-09-23,2024-09-22,senate-2024,US_SENATE,PA,senate-2024-PA,LV,1200,IVR/Online,49.16,50.84,5.22,0.97,-1.676,False,include,,fixtures-v1,2026-09-13T15:08:13.942680+00:00,
poll-2024-PA-6-143,study-2024-PA-PPP-2024-06-15,1,PPP,none,synthetic://fixtures/polls,aed67effe285c6f6839bd783e72f954097601f156b811b2d27ffa67e523a6a8c,2024-06-11,2024-06-15,2024-06-15,,2026-09-13T15:08:13.942680+00:00,2024-06-15,,2024-06-15,2024-06-15,senate-2024,US_SENATE,PA,senate-2024-PA,LV,400,Online,51.22,48.78,1.57,1.99,2.438,False,include,,fixtures-v1,2026-09-13T15:08:13.942680+00:00,
poll-2024-PA-7-48,study-2024-PA-Marist-2024-09-18,1,Marist,none,synthetic://fixtures/polls,fc1e4f2daa5c9dde58395d91e553666a9fd5b9c2a9a3d0e5f96f81363c8ba7f5,2024-09-15,2024-09-18,2024-09-19,,2026-09-13T15:08:13.942680+00:00,2024-09-19,,2024-09-19,2024-09-18,senate-2024,US_SENATE,PA,senate-2024-PA,LV,600,Online,56.78,43.22,6.18,1.68,13.56,False,include,,fixtures-v1,2026-09-13T15:08:13.942680+00:00,
poll-2024-PA-8-90,study-2024-PA-PPP-2024-08-07,1,PPP,none,synthetic://fixtures/polls,bd8915192102766ba001546f8c31593423cf6411125ec52f49104fd561c92930,2024-08-05,2024-08-07,2024-08-08,,2026-09-13T15:08:13.942680+00:00,2024-08-08,,2024-08-08,2024-08-07,senate-2024,US_SENATE,PA,senate-2024-PA,LV,1200,IVR/Online,50.82,49.18,1.55,0.77,1.643,False,include,,fixtures-v1,2026-09-13T15:08:13.942680+00:00,
poll-2024-PA-9-42,study-2024-PA-RMG Research-2024-09-24,1,RMG Research,none,synthetic://fixtures/polls,82f58032c0363c7633df28aae5d377297ad56257eb9ce3dc590e44e5d5c7a1ac,2024-09-20,2024-09-24,2024-09-25,,2026-09-13T15:08:13.942680+00:00,2024-09-25,,2024-09-25,2024-09-24,senate-2024,US_SENATE,PA,senate-2024-PA,LV,750,Live Phone,49.78,50.22,4.51,0.89,-0.44,False,include,,fixtures-v1,2026-09-13T15:08:13.942680+00:00,
poll-2024-UT-0-97,study-2024-UT-PPP-tracker,1,PPP,none,synthetic://fixtures/polls,4ac8f00390235146a11f49e99129272f3468ec069f82660c198a61513b68adac,2024-09-04,2024-09-07,2024-09-08,,2026-09-13T15:08:13.942680+00:00,2024-09-08,,2024-09-08,2024-09-07,senate-2024,US_SENATE,UT,senate-2024-UT,RV,1200,Live Phone,42.26,57.74,4.3,1.77,-15.482,False,include,,fixtures-v1,2026-09-13T15:08:13.942680+00:00,
poll-2024-UT-1-19,study-2024-UT-PPP-tracker,1,PPP,none,synthetic://fixtures/polls,2a5b0de4e1318f5761fe551021cca47509064ff3043d711f5d89d61a5064ffc0,2024-09-03,2024-09-06,2024-09-07,,2026-09-13T15:08:13.942680+00:00,2024-09-07,,2024-09-07,2024-09-06,senate-2024,US_SENATE,UT,senate-2024-UT,RV,500,IVR/Online,39.71,60.29,5.39,0.83,-20.585,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-UT-2-79,study-2024-UT-PPP-tracker,1,PPP,none,synthetic://fixtures/polls,2ec9cfa4b177a32acb8ed4ad5940cab4d290fe5e6e098417803edb5231bddb3d,2024-09-02,2024-09-05,2024-09-06,,2026-09-13T15:08:13.943682+00:00,2024-09-06,,2024-09-06,2024-09-05,senate-2024,US_SENATE,UT,senate-2024-UT,LV,500,Online,37.07,62.93,3.91,0.88,-25.864,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-UT-3-56,study-2024-UT-PPP-tracker,1,PPP,none,synthetic://fixtures/polls,92579bde77554fc20f537f55b17e825a8af40ea1d033e082b93b3919cee8e014,2024-09-01,2024-09-04,2024-09-05,,2026-09-13T15:08:13.943682+00:00,2024-09-05,,2024-09-05,2024-09-04,senate-2024,US_SENATE,UT,senate-2024-UT,LV,750,IVR/Online,39.87,60.13,4.11,1.0,-20.262,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-UT-4-134,study-2024-UT-Siena-2024-06-24,1,Siena,none,synthetic://fixtures/polls,f36bd88f2317dcb01ea0d7bccaaec60360ed352364348fe8e4a926c313b61616,2024-06-21,2024-06-24,2024-06-25,,2026-09-13T15:08:13.943682+00:00,2024-06-25,,2024-06-25,2024-06-24,senate-2024,US_SENATE,UT,senate-2024-UT,RV,400,IVR/Online,37.16,62.84,6.56,1.7,-25.685,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-UT-5-134,study-2024-UT-Emerson-2024-06-24,1,Emerson,none,synthetic://fixtures/polls,6b118ceb0c917d20a002d18867fcf1fd49c7abcbb88114bc08ed5fa5f30fd6f9,2024-06-21,2024-06-24,2024-06-24,,2026-09-13T15:08:13.943682+00:00,2024-06-24,,2024-06-24,2024-06-24,senate-2024,US_SENATE,UT,senate-2024-UT,RV,500,Online,40.14,59.86,7.22,1.71,-19.727,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-UT-6-145,study-2024-UT-Marist-2024-06-13,1,Marist,none,synthetic://fixtures/polls,436ff80ced9a0dce65780913be256b87bf9d4fd15237250831f669e747f4fb85,2024-06-10,2024-06-13,2024-06-13,,2026-09-13T15:08:13.943682+00:00,2024-06-13,,2024-06-13,2024-06-13,senate-2024,US_SENATE,UT,senate-2024-UT,LV,500,Online,39.44,60.56,5.3,1.33,-21.125,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-UT-7-80,study-2024-UT-Marist-2024-08-17,1,Marist,none,synthetic://fixtures/polls,c089ca10a6a4e5c423ea7367c15131aadcbf73a1e3191714a0069138cff1ac17,2024-08-13,2024-08-17,2024-08-17,,2026-09-13T15:08:13.943682+00:00,2024-08-17,,2024-08-17,2024-08-17,senate-2024,US_SENATE,UT,senate-2024-UT,LV,400,IVR/Online,37.58,62.42,2.79,1.1,-24.832,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-UT-8-149,study-2024-UT-Data for Progress-2024-06-09,1,Data for Progress,none,synthetic://fixtures/polls,eacbc2930ce4183985f2aa1dc508bfdf3f7602f6dffccac3a1e6925a19e19d6e,2024-06-05,2024-06-09,2024-06-09,,2026-09-13T15:08:13.943682+00:00,2024-06-09,,2024-06-09,2024-06-09,senate-2024,US_SENATE,UT,senate-2024-UT,RV,500,IVR/Online,42.18,57.82,4.8,0.66,-15.647,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-UT-9-7,study-2024-UT-SurveyUSA-2024-10-29,1,SurveyUSA,none,synthetic://fixtures/polls,26c766b13964d23d8e84776b12215444bab9738405f6be7566966681b44285e7,2024-10-25,2024-10-29,2024-10-29,,2026-09-13T15:08:13.943682+00:00,2024-10-29,,2024-10-29,2024-10-29,senate-2024,US_SENATE,UT,senate-2024-UT,LV,400,IVR/Online,44.28,55.72,3.49,1.02,-11.436,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-UT-10-14,study-2024-UT-Quinnipiac-2024-10-22,1,Quinnipiac,none,synthetic://fixtures/polls,855bff71d0ffb9df68439d8bc8acd57796bb36bfd1ff535b5d5bed84168576f9,2024-10-18,2024-10-22,2024-10-22,,2026-09-13T15:08:13.943682+00:00,2024-10-22,,2024-10-22,2024-10-22,senate-2024,US_SENATE,UT,senate-2024-UT,RV,1200,IVR/Online,41.67,58.33,2.28,1.16,-16.653,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-UT-11-40,study-2024-UT-SurveyUSA-2024-09-26,1,SurveyUSA,none,synthetic://fixtures/polls,95ff6b1028ae61cbf1bbba27ffe0a950546b35c83470723c70d05293e4cb6010,2024-09-24,2024-09-26,2024-09-26,,2026-09-13T15:08:13.943682+00:00,2024-09-26,,2024-09-26,2024-09-26,senate-2024,US_SENATE,UT,senate-2024-UT,LV,900,Online,43.51,56.49,4.4,1.08,-12.982,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-UT-12-80,study-2024-UT-Trafalgar-2024-08-17,1,Trafalgar,none,synthetic://fixtures/polls,894429045e9064380922cc0dd88c76a92f39305b55049b61842dbb3f9726ec61,2024-08-14,2024-08-17,2024-08-17,,2026-09-13T15:08:13.943682+00:00,2024-08-17,,2024-08-17,2024-08-17,senate-2024,US_SENATE,UT,senate-2024-UT,LV,1200,IVR/Online,41.26,58.74,2.76,1.04,-17.488,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-UT-13-127,study-2024-UT-Data for Progress-2024-07-01,1,Data for Progress,none,synthetic://fixtures/polls,afd16fe4845c383edbc4269be295c458414e918034c650a938774c32fc025079,2024-06-29,2024-07-01,2024-07-02,,2026-09-13T15:08:13.943682+00:00,2024-07-02,,2024-07-02,2024-07-01,senate-2024,US_SENATE,UT,senate-2024-UT,LV,900,Online,43.21,56.79,3.98,1.41,-13.575,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-UT-14-36,study-2024-UT-Marist-2024-09-30,1,Marist,none,synthetic://fixtures/polls,cc7d9891e5ae4c7b6d8e9aa64aead917b165da8f95814f9b7fe7b9dec42ed2f3,2024-09-27,2024-09-30,2024-10-01,,2026-09-13T15:08:13.943682+00:00,2024-10-01,,2024-10-01,2024-09-30,senate-2024,US_SENATE,UT,senate-2024-UT,LV,600,Live Phone,39.28,60.72,3.05,0.57,-21.441,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-UT-15-16,study-2024-UT-Quinnipiac-2024-10-20,1,Quinnipiac,none,synthetic://fixtures/polls,02c73f8f79f38b388f1ba4b0fa0d5f78a3f26e6ceb83012864e768617d69eeea,2024-10-18,2024-10-20,2024-10-20,,2026-09-13T15:08:13.943682+00:00,2024-10-20,,2024-10-20,2024-10-20,senate-2024,US_SENATE,UT,senate-2024-UT,RV,1200,Live Phone,39.67,60.33,6.56,0.51,-20.664,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-VT-0-91,study-2024-VT-Marist-tracker,1,Marist,none,synthetic://fixtures/polls,de366505b1e01a938c1b17350de8702da1aef383382731381cf99bf8b6dbef88,2024-09-15,2024-09-18,2024-09-19,,2026-09-13T15:08:13.943682+00:00,2024-09-19,,2024-09-19,2024-09-18,senate-2024,US_SENATE,VT,senate-2024-VT,LV,400,Online,70.16,29.84,5.24,1.21,40.32,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-VT-1-68,study-2024-VT-YouGov-2024-08-29,1,YouGov,none,synthetic://fixtures/polls,792e2412fb51d5cf6d87e9b0b0befcdd32d0ce1dddb5487667b05a3c5247bc16,2024-08-25,2024-08-29,2024-08-29,,2026-09-13T15:08:13.943682+00:00,2024-08-29,,2024-08-29,2024-08-29,senate-2024,US_SENATE,VT,senate-2024-VT,LV,1200,Live Phone,68.46,31.54,2.96,1.01,36.925,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-VT-2-135,study-2024-VT-Marist-tracker,1,Marist,none,synthetic://fixtures/polls,c35c8cddec651ac0adac6284e41ee177207e89928c3f07ee73fd731aede175db,2024-09-13,2024-09-16,2024-09-17,,2026-09-13T15:08:13.943682+00:00,2024-09-17,,2024-09-17,2024-09-16,senate-2024,US_SENATE,VT,senate-2024-VT,LV,900,Live Phone,68.45,31.55,3.91,0.84,36.903,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-VT-3-2,study-2024-VT-Quinnipiac-2024-11-03,1,Quinnipiac,none,synthetic://fixtures/polls,b893923d396c4a24b0406d48d2d168d368e0168cfc65089b3c4ae1088bf78d64,2024-10-31,2024-11-03,2024-11-04,,2026-09-13T15:08:13.943682+00:00,2024-11-04,,2024-11-04,2024-11-03,senate-2024,US_SENATE,VT,senate-2024-VT,RV,1200,IVR/Online,67.4,32.6,4.76,0.49,34.794,False,include,,fixtures-v1,2026-09-13T15:08:13.943682+00:00,
poll-2024-VT-4-125,study-2024-VT-Emerson-2024-07-03,1,Emerson,none,synthetic://fixtures/polls,e18d2a55a69e54992bcd142ba97e73b168a32e6da08d93493eb6e9d9bcdb2f05,2024-07-01,2024-07-03,2024-07-04,,2026-09-13T15:08:13.943682+00:00,2024-07-04,,2024-07-04,2024-07-03,senate-2024,US_SENATE,VT,senate-2024-VT,LV,500,Live Phone,69.47,30.53,2.61,1.71,38.945,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-VT-5-24,study-2024-VT-Data for Progress-2024-10-12,1,Data for Progress,none,synthetic://fixtures/polls,c040995b04e5625ad5d1f4dc7027572e366e431aab77232bf234001a7d453eac,2024-10-10,2024-10-12,2024-10-12,,2026-09-13T15:08:13.944681+00:00,2024-10-12,,2024-10-12,2024-10-12,senate-2024,US_SENATE,VT,senate-2024-VT,RV,900,Live Phone,65.58,34.42,1.92,0.0,31.17,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-VT-6-19,study-2024-VT-YouGov-2024-10-17,1,YouGov,none,synthetic://fixtures/polls,32b88d8c4bfc1ec08d7d9669e996a4b49d58f655379f464b40686bc958b16568,2024-10-14,2024-10-17,2024-10-17,,2026-09-13T15:08:13.944681+00:00,2024-10-17,,2024-10-17,2024-10-17,senate-2024,US_SENATE,VT,senate-2024-VT,RV,400,Online,69.16,30.84,3.84,1.01,38.322,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-VT-7-87,study-2024-VT-SurveyUSA-2024-08-10,1,SurveyUSA,none,synthetic://fixtures/polls,e7b1d9a1cf616ffea4a8d8fefc6767de53203455ab44c3c24809833146d19ee1,2024-08-06,2024-08-10,2024-08-10,,2026-09-13T15:08:13.944681+00:00,2024-08-10,,2024-08-10,2024-08-10,senate-2024,US_SENATE,VT,senate-2024-VT,LV,600,IVR/Online,66.64,33.36,3.24,0.76,33.277,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-VT-8-60,study-2024-VT-Trafalgar-2024-09-06,1,Trafalgar,none,synthetic://fixtures/polls,a8428e3a5d561b95fcc0fad55cb0b8aec3738683936a6e71482aa58dc3bba693,2024-09-03,2024-09-06,2024-09-06,,2026-09-13T15:08:13.944681+00:00,2024-09-06,,2024-09-06,2024-09-06,senate-2024,US_SENATE,VT,senate-2024-VT,LV,1200,Live Phone,65.7,34.3,3.2,1.18,31.409,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-VT-9-57,study-2024-VT-Marist-2024-09-09,1,Marist,none,synthetic://fixtures/polls,154ebf51eb2b9ca040c5310e88117a5bdba77d2516209a626fc6f3277cb7c84b,2024-09-05,2024-09-09,2024-09-10,,2026-09-13T15:08:13.944681+00:00,2024-09-10,,2024-09-10,2024-09-09,senate-2024,US_SENATE,VT,senate-2024-VT,LV,750,Online,72.55,27.45,6.39,1.98,45.098,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-VT-10-128,study-2024-VT-Marist-2024-06-30,1,Marist,none,synthetic://fixtures/polls,a5fe0025ff17605576042f5c56a98bff4c1fcdecbe8251c9a0c72d1206e6398f,2024-06-27,2024-06-30,2024-07-01,,2026-09-13T15:08:13.944681+00:00,2024-07-01,,2024-07-01,2024-06-30,senate-2024,US_SENATE,VT,senate-2024-VT,RV,500,Live Phone,63.48,36.52,3.16,1.26,26.953,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-VT-11-65,study-2024-VT-PPP-2024-09-01,1,PPP,none,synthetic://fixtures/polls,379518e8e6701903ef713bfbd3a3222546b370b087b12525a77a25d6ed63d9a7,2024-08-28,2024-09-01,2024-09-02,,2026-09-13T15:08:13.944681+00:00,2024-09-02,,2024-09-02,2024-09-01,senate-2024,US_SENATE,VT,senate-2024-VT,RV,900,Live Phone,65.33,34.67,4.53,0.7,30.663,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-VT-12-20,study-2024-VT-SurveyUSA-2024-10-16,1,SurveyUSA,none,synthetic://fixtures/polls,5043116d22f4d5bafea4e572b71e243874cea773b362ac334a6b3d541a37ef72,2024-10-14,2024-10-16,2024-10-17,,2026-09-13T15:08:13.944681+00:00,2024-10-17,,2024-10-17,2024-10-16,senate-2024,US_SENATE,VT,senate-2024-VT,LV,400,IVR/Online,68.62,31.38,3.48,0.68,37.242,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-WA-0-128,study-2024-WA-Emerson-tracker,1,Emerson,none,synthetic://fixtures/polls,40b5a8d5a23b277935f5c6aee2b7827418de1c6d231c7253711e3d22457ec543,2024-10-08,2024-10-11,2024-10-12,,2026-09-13T15:08:13.944681+00:00,2024-10-12,,2024-10-12,2024-10-11,senate-2024,US_SENATE,WA,senate-2024-WA,RV,400,IVR/Online,55.84,44.16,5.66,1.37,11.684,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-WA-1-42,study-2024-WA-Emerson-tracker,1,Emerson,none,synthetic://fixtures/polls,889ee2b859405f0edd833bea6f41419acd8db4ac6f3d22fb6fcea1753950d41a,2024-10-07,2024-10-10,2024-10-11,,2026-09-13T15:08:13.944681+00:00,2024-10-11,,2024-10-11,2024-10-10,senate-2024,US_SENATE,WA,senate-2024-WA,RV,900,Live Phone,52.89,47.11,4.64,1.09,5.775,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-WA-2-21,study-2024-WA-Emerson-tracker,1,Emerson,none,synthetic://fixtures/polls,47fd71fcebf08178093812c900d670d4241970af18e96d4ac0510a9641b8e766,2024-10-06,2024-10-09,2024-10-10,,2026-09-13T15:08:13.944681+00:00,2024-10-10,,2024-10-10,2024-10-09,senate-2024,US_SENATE,WA,senate-2024-WA,RV,1200,Online,54.4,45.6,3.02,0.91,8.795,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-WA-3-53,study-2024-WA-Emerson-2024-09-13,1,Emerson,none,synthetic://fixtures/polls,394772f774546f0842e52c90db0732f8154d0fc7f7d386802bca068755561b36,2024-09-11,2024-09-13,2024-09-14,,2026-09-13T15:08:13.944681+00:00,2024-09-14,,2024-09-14,2024-09-13,senate-2024,US_SENATE,WA,senate-2024-WA,LV,500,IVR/Online,52.92,47.08,4.4,0.72,5.844,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-WA-4-32,study-2024-WA-YouGov-2024-10-04,1,YouGov,none,synthetic://fixtures/polls,514f68a47496ee64dad2e58feac859a6dd6cc23a16bee039c1a4f5e6f33a7fce,2024-10-01,2024-10-04,2024-10-04,,2026-09-13T15:08:13.944681+00:00,2024-10-04,,2024-10-04,2024-10-04,senate-2024,US_SENATE,WA,senate-2024-WA,LV,750,IVR/Online,56.82,43.18,6.82,1.52,13.634,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-WA-5-19,study-2024-WA-Marist-2024-10-17,1,Marist,none,synthetic://fixtures/polls,2080cd445b261a4b39030baf36585db17552a28847948a439fe4820ecbf2fdcb,2024-10-13,2024-10-17,2024-10-17,,2026-09-13T15:08:13.944681+00:00,2024-10-17,,2024-10-17,2024-10-17,senate-2024,US_SENATE,WA,senate-2024-WA,LV,400,IVR/Online,54.15,45.85,3.55,2.03,8.302,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-WI-0-75,study-2024-WI-Data for Progress-tracker,1,Data for Progress,none,synthetic://fixtures/polls,fca27164c530302936784894aaf897f7f0c9922c93d9e0fe974c446c6b424714,2024-10-03,2024-10-06,2024-10-07,,2026-09-13T15:08:13.944681+00:00,2024-10-07,,2024-10-07,2024-10-06,senate-2024,US_SENATE,WI,senate-2024-WI,LV,900,IVR/Online,51.95,48.05,4.39,1.0,3.893,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-WI-1-123,study-2024-WI-Data for Progress-tracker,1,Data for Progress,none,synthetic://fixtures/polls,498f38cb1d2dbb9867f373777c135c09407f5b977ac028597eea51977938fced,2024-10-02,2024-10-05,2024-10-06,,2026-09-13T15:08:13.944681+00:00,2024-10-06,,2024-10-06,2024-10-05,senate-2024,US_SENATE,WI,senate-2024-WI,RV,500,IVR/Online,51.73,48.27,5.61,1.93,3.459,False,include,,fixtures-v1,2026-09-13T15:08:13.944681+00:00,
poll-2024-WI-2-31,study-2024-WI-Data for Progress-tracker,1,Data for Progress,none,synthetic://fixtures/polls,6274a1cf94874227ac5db487979ebec30ac3594da3904b050dfb2980af4757c2,2024-10-01,2024-10-04,2024-10-05,,2026-09-13T15:08:13.945682+00:00,2024-10-05,,2024-10-05,2024-10-04,senate-2024,US_SENATE,WI,senate-2024-WI,RV,600,Online,53.89,46.11,4.6,1.3,7.774,False,include,,fixtures-v1,2026-09-13T15:08:13.945682+00:00,
poll-2024-WI-3-37,study-2024-WI-Data for Progress-tracker,1,Data for Progress,none,synthetic://fixtures/polls,09ed285c19a1bdb69a56793f019883f9b11712954677dd387a347b024fe41ff8,2024-09-30,2024-10-03,2024-10-04,,2026-09-13T15:08:13.945682+00:00,2024-10-04,,2024-10-04,2024-10-03,senate-2024,US_SENATE,WI,senate-2024-WI,RV,500,Online,53.52,46.48,2.83,0.32,7.033,False,include,,fixtures-v1,2026-09-13T15:08:13.945682+00:00,
