poll_id,study_id,release_version,pollster_id,sponsor_id,source_url,raw_hash,field_start,field_end,published_at,corrected_at,retrieved_at,valid_from,valid_to,available_at,event_time,election_id,office,state,race_id,population,sample_size,mode,dem_share,rep_share,undecided,other_share,two_party_margin,partisan,exclusion_status,exclusion_reason,parser_version,normalized_at,supersedes,geography_version_id,candidate_set_version,question_id,frame,recruitment,language,design_effect,leaners_included,multiway,questionnaire_hash,dem_candidate_id,dem_candidate_name,rep_candidate_id,rep_candidate_name,matchup_id,hypothetical,contest_kind,seat_name,election_stage
fte-81271-164140,fte-study-81271,1,Data for Progress,nan,https://www.filesforprogress.org/datasets/2022/10/dfp_wi_midterm_tabs.pdf,c187648c95c4d391f2b0bde430c61e4b91246c2544f87ade3dfebf259b793dd1,2022-10-14,2022-10-22,2022-10-26,,2026-09-19T19:38:33.035596+00:00,2022-10-26,,2022-10-26,2022-10-22,senate-2022,US_SENATE,WI,senate-2022-WI,LV,1376.0,Live Phone/Online Opt-In Panel/Text-to-Web,47.423,52.577,0.0,0.0,-5.155,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:28662|19211,164140,,,en,1.0,True,False,,28662,Mandela Barnes,19211,Ron Johnson,28662|19211,False,regular,Class III,general
fte-81272-164141,fte-study-81272,1,Data for Progress,nan,https://www.filesforprogress.org/datasets/2022/10/dfp_nh_midterm_tabs.pdf,c29b23ad7a145dcae0d10407f2fec477c7e20067dc2707ad4ce44385baec16e6,2022-10-14,2022-10-19,2022-10-26,,2026-09-19T19:38:33.035596+00:00,2022-10-26,,2022-10-26,2022-10-19,senate-2022,US_SENATE,NH,senate-2022-NH,LV,1392.0,Online Opt-In Panel/Text-to-Web,53.191,46.809,0.0,0.0,6.383,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:18225|18228,164141,,,en,1.0,True,False,,18225,Maggie Hassan,18228,Donald C. Bolduc,18225|18228,False,regular,Class III,general
fte-81273-164142,fte-study-81273,1,Data for Progress,nan,https://www.filesforprogress.org/datasets/2022/10/dfp_nv_midterm_crosstabs.pdf,a53158d64fcc657bd90185593ec79c4429e6672e3dcca13b8a7c3561e1ba6e0a,2022-10-13,2022-10-19,2022-10-26,,2026-09-19T19:38:33.035596+00:00,2022-10-26,,2022-10-26,2022-10-19,senate-2022,US_SENATE,NV,senate-2022-NV,LV,819.0,Live Phone/Online Opt-In Panel/Text-to-Web,49.485,50.515,0.0,0.0,-1.031,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:28593|28594,164142,,,en,1.0,True,False,,28593,Catherine Cortez Masto,28594,Adam Paul Laxalt,28593|28594,False,regular,Class III,general
fte-81275-164286,fte-study-81275,1,Emerson,KELO-TV | The Hill,https://emersoncollegepolling.com/south-dakota-2022-majority-of-voters-support-governor-noem-for-re-election/,55a2fdc3b503dfb8c5067fc33c0a7a02c7d43944dfb2594fdfd305c4a6286c79,2022-10-19,2022-10-21,2022-10-27,,2026-09-19T19:38:33.035596+00:00,2022-10-27,,2022-10-27,2022-10-21,senate-2022,US_SENATE,SD,senate-2022-SD,LV,1500.0,IVR/Online Opt-In Panel/Text-to-Web/Email,31.765,68.235,0.0,0.0,-36.471,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:29937|29290,164286,,,en,1.0,True,False,,29937,Brian L. Bengs,29290,John R. Thune,29937|29290,False,regular,Class III,general
fte-81276-164151,fte-study-81276,1,Moore Information,nan,https://twitter.com/erikjiverson/status/1585330213034287105,8c03f81b8e76660b5a84dd4aced78031dc43e5f202147451cfed40dbaaa264d2,2022-10-22,2022-10-25,2022-10-26,,2026-09-19T19:38:33.035596+00:00,2022-10-26,,2022-10-26,2022-10-25,senate-2022,US_SENATE,GA,senate-2022-GA,LV,800.0,Live Phone,47.727,52.273,0.0,0.0,-4.545,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:19086|19088,164151,,,en,1.0,True,False,,19086,Raphael Warnock,19088,Herschel Junior Walker,19086|19088,False,regular,Class III,general
fte-81279-164154,fte-study-81279,1,Emerson,WGN | The Hill,https://emersoncollegepolling.com/illinois-2022-democratic-incumbents-prtizker-and-duckworth-leads-shrink-as-republican-challengers-bailey-and-salvi-gain-support/,a121406e707a4ea1083bf6b15dd8fed5844aeb6a641bda1887560bd8c6ff66e0,2022-10-20,2022-10-24,2022-10-26,,2026-09-19T19:38:33.035596+00:00,2022-10-26,,2022-10-26,2022-10-24,senate-2022,US_SENATE,IL,senate-2022-IL,LV,1000.0,IVR/Online Opt-In Panel/Text-to-Web/Email,55.543,44.457,0.0,0.0,11.086,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:29281|30396,164154,,,en,1.0,True,False,,29281,Tammy Duckworth,30396,Kathy Salvi,29281|30396,False,regular,Class III,general
fte-81280-164157,fte-study-81280,1,InsiderAdvantage,Fox 10 Phoenix,https://www.fox10phoenix.com/news/2022-arizona-election-poll-lake-leads-governors-race-senate-race-tightens,82c9157998ec73ae278cd504b0739b4b1645aa0d84cd2f247a77bd2819bf3a79,2022-10-24,2022-10-25,2022-10-26,,2026-09-19T19:38:33.035596+00:00,2022-10-26,,2022-10-26,2022-10-25,senate-2022,US_SENATE,AZ,senate-2022-AZ,LV,550.0,Live Phone/Text,51.136,48.864,0.0,0.0,2.273,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:20633|28668,164157,,,en,1.0,True,False,,20633,Mark Kelly,28668,Blake Masters,20633|28668,False,regular,Class III,general
fte-81281-164159,fte-study-81281,1,Civiqs,nan,https://civiqs.com/reports/2022/10/26/election-2022-new-civiqs-polls-in-iowa-illinois-and-new-york,0d505da39d05af8b7b559c4301d44ca01da0f2f9990a67047f8f9fe8b1796157,2022-10-22,2022-10-25,2022-10-26,,2026-09-19T19:38:33.035596+00:00,2022-10-26,,2022-10-26,2022-10-25,senate-2022,US_SENATE,IA,senate-2022-IA,LV,623.0,Online Opt-In Panel/Online Ad,45.833,54.167,0.0,0.0,-8.333,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:30079|28661,164159,,,en,1.0,True,False,,30079,Michael Franken,28661,Chuck Grassley,30079|28661,False,regular,Class III,general
fte-81282-164160,fte-study-81282,1,Civiqs,nan,https://civiqs.com/reports/2022/10/26/election-2022-new-civiqs-polls-in-iowa-illinois-and-new-york,a2916573395ef8e3a3175250c0e8f23a7a1006bbee84b9ba8acabf32559e40ac,2022-10-22,2022-10-25,2022-10-26,,2026-09-19T19:38:33.035596+00:00,2022-10-26,,2022-10-26,2022-10-25,senate-2022,US_SENATE,IL,senate-2022-IL,LV,659.0,Online Opt-In Panel/Online Ad,58.333,41.667,0.0,0.0,16.667,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:29281|30396,164160,,,en,1.0,True,False,,29281,Tammy Duckworth,30396,Kathy Salvi,29281|30396,False,regular,Class III,general
fte-81283-164161,fte-study-81283,1,Civiqs,nan,https://civiqs.com/reports/2022/10/26/election-2022-new-civiqs-polls-in-iowa-illinois-and-new-york,5259f3c51c1e357008c89ef3a011e34b0a8f7f5b38e72a308ffe9f60eb4f8243,2022-10-22,2022-10-25,2022-10-26,,2026-09-19T19:38:33.035596+00:00,2022-10-26,,2022-10-26,2022-10-25,senate-2022,US_SENATE,NY,senate-2022-NY,LV,593.0,Online Opt-In Panel/Online Ad,57.732,42.268,0.0,0.0,15.464,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:29286|29771,164161,,,en,1.0,True,False,,29286,Charles E. Schumer,29771,Joe Pinion,29286|29771,False,regular,Class III,general
fte-81284-164165,fte-study-81284,1,co/efficient,nan,https://coefficient.org/gasen1026/,7417354abf8135953b86644f96f3280533a3e7173f249524c0646e3b515a9571,2022-10-24,2022-10-25,2022-10-26,,2026-09-19T19:38:33.035596+00:00,2022-10-26,,2022-10-26,2022-10-25,senate-2022,US_SENATE,GA,senate-2022-GA,LV,946.0,IVR/Text,48.124,51.876,0.0,0.0,-3.753,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:19086|19088,164165,,,en,1.0,True,False,,19086,Raphael Warnock,19088,Herschel Junior Walker,19086|19088,False,regular,Class III,general
fte-81286-164169,fte-study-81286,1,University of Nevada,nan,https://www.2news.com/news/unr-election-poll-shows-sisolak-lombardo-in-tight-race-cortez-masto-over-laxalt/article_abe6650c-5558-11ed-be8c-8b81fd5df1bf.html,0ce6d3eeae14627e7c80f3d4603d23591f492d1349a98e6454739298e18c46fa,2022-10-05,2022-10-19,2022-10-26,,2026-09-19T19:38:33.035596+00:00,2022-10-26,,2022-10-26,2022-10-19,senate-2022,US_SENATE,NV,senate-2022-NV,LV,586.0,Online Opt-In Panel/Online Ad,57.143,42.857,0.0,0.0,14.286,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:28593|28594,164169,,,en,1.0,True,False,,28593,Catherine Cortez Masto,28594,Adam Paul Laxalt,28593|28594,False,regular,Class III,general
fte-81298-164202,fte-study-81298,1,Franklin and Marshall College,nan,https://www.getrevue.co/profile/fandmpoll/issues/franklin-marshall-poll-release-october-2022-1425557,e4826f27bbf17c11a6e12943262d2301c8b6d4357bb3a035917d17141eb0636a,2022-10-14,2022-10-23,2022-10-27,,2026-09-19T19:38:33.035596+00:00,2022-10-27,,2022-10-27,2022-10-23,senate-2022,US_SENATE,PA,senate-2022-PA,LV,384.0,Mail-to-Web/Mail-to-Phone,52.128,47.872,0.0,0.0,4.255,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:20700|28740,164202,,,en,1.0,True,False,,20700,John Fetterman,28740,Mehmet Oz,20700|28740,False,regular,Class III,general
fte-81298-164203,fte-study-81298,1,Franklin and Marshall College,nan,https://www.getrevue.co/profile/fandmpoll/issues/franklin-marshall-poll-release-october-2022-1425557,16514ba71e138e8c821938d3effdd3e924d24fde5fd1535df19b1277a2f41f59,2022-10-14,2022-10-23,2022-10-27,,2026-09-19T19:38:33.035596+00:00,2022-10-27,,2022-10-27,2022-10-23,senate-2022,US_SENATE,PA,senate-2022-PA,RV,620.0,Mail-to-Web/Mail-to-Phone,52.747,47.253,0.0,0.0,5.495,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:20700|28740,164203,,,en,1.0,True,False,,20700,John Fetterman,28740,Mehmet Oz,20700|28740,False,regular,Class III,general
fte-81301-164340,fte-study-81301,1,Center Street PAC,nan,https://web.archive.org/web/20221028140841/https://centerstreetpac.com/ohio-senate-poll-jd-vance-tim-ryan/,e0a7ac70e9ac05e6fd2af810643579e85513225c2159d71f096b9f6ad5766872,2022-10-24,2022-10-26,2022-10-28,,2026-09-19T19:38:33.035596+00:00,2022-10-28,,2022-10-28,2022-10-26,senate-2022,US_SENATE,OH,senate-2022-OH,RV,946.0,Online Opt-In Panel,51.22,48.78,0.0,0.0,2.439,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:19168|19167,164340,,,en,1.0,True,False,,19168,Tim Ryan,19167,JD Vance,19168|19167,False,regular,Class III,general
fte-81301-164341,fte-study-81301,1,Center Street PAC,nan,https://web.archive.org/web/20221028140841/https://centerstreetpac.com/ohio-senate-poll-jd-vance-tim-ryan/,ba281b99851c814d1a054975f890ddcf4894f226dff2dd14638787c1262443fb,2022-10-24,2022-10-26,2022-10-28,,2026-09-19T19:38:33.035596+00:00,2022-10-28,,2022-10-28,2022-10-26,senate-2022,US_SENATE,OH,senate-2022-OH,LV,508.0,Online Opt-In Panel,52.809,47.191,0.0,0.0,5.618,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:19168|19167,164341,,,en,1.0,True,False,,19168,Tim Ryan,19167,JD Vance,19168|19167,False,regular,Class III,general
fte-81305-164230,fte-study-81305,1,Baldwin Wallace University,nan,https://www.bw.edu/news/2022/fall/us-senate-race-remains-close-in-final-bw-ohio-pulse-poll,2aa9d3bde30cd5a9e23085d6d865870fd3823128300e902a974cd68fe9959f2f,2022-10-20,2022-10-23,2022-10-27,,2026-09-19T19:38:33.035596+00:00,2022-10-27,,2022-10-27,2022-10-23,senate-2022,US_SENATE,OH,senate-2022-OH,LV,1068.0,Online Opt-In Panel,52.183,47.817,0.0,0.0,4.366,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:19168|19167,164230,,,en,1.0,True,False,,19168,Tim Ryan,19167,JD Vance,19168|19167,False,regular,Class III,general
fte-81306-164232,fte-study-81306,1,Stetson University Center for Public Opinion Research,nan,https://www.stetson.edu/artsci/cpor/media/Stetson%20poll.October%202022_edited.pdf,45f39963a6b3d6682a669257b3dccf417c8b220494e0aab836e66a03cb061905,2022-10-16,2022-10-20,2022-10-27,,2026-09-19T19:38:33.035596+00:00,2022-10-27,,2022-10-27,2022-10-20,senate-2022,US_SENATE,FL,senate-2022-FL,LV,644.0,Online Opt-In Panel,46.392,53.608,0.0,0.0,-7.216,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:25620|25621,164232,,,en,1.0,True,False,,25620,Val Demings,25621,Marco Rubio,25620|25621,False,regular,Class III,general
fte-81307-164234,fte-study-81307,1,Rasmussen,The Absolute Truth with Emerald Robinson,https://www.rasmussenreports.com/public_content/politics/partner_surveys/republicans_kemp_walker_lead_in_key_georgia_races,395e273a1840f1ed25587fccf3f49d9a05bddc1187e290441c7bdfb38dd776a1,2022-10-23,2022-10-24,2022-10-27,,2026-09-19T19:38:33.035596+00:00,2022-10-27,,2022-10-27,2022-10-24,senate-2022,US_SENATE,GA,senate-2022-GA,LV,1053.0,IVR/Online Opt-In Panel,47.253,52.747,0.0,0.0,-5.495,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:19086|19088,164234,,,en,1.0,True,False,,19086,Raphael Warnock,19088,Herschel Junior Walker,19086|19088,False,regular,Class III,general
fte-81308-164236,fte-study-81308,1,Cygnal,nan,https://www.cygn.al/cygnal-momentum-tracking-poll-ohio-statewide-10-27-22/,7f8bb124b516e501599212091f1b8aac328d6a5f6547dc5f16c97a22d0d88f47,2022-10-22,2022-10-26,2022-10-27,,2026-09-19T19:38:33.035596+00:00,2022-10-27,,2022-10-27,2022-10-26,senate-2022,US_SENATE,OH,senate-2022-OH,LV,1817.0,IVR/Online Opt-In Panel/Text-to-Web,47.294,52.706,0.0,0.0,-5.411,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:19168|19167,164236,,,en,1.0,True,False,,19168,Tim Ryan,19167,JD Vance,19168|19167,False,regular,Class III,general
fte-81312-164281,fte-study-81312,1,Echelon Insights,nan,https://echeloninsights.com/in-the-news/midterms-nv-2022/,f2f404f1dc66b7b062df0be029342d76226152a6efb0db1b0a2ca55befa54716,2022-10-24,2022-10-26,2022-10-27,,2026-09-19T19:38:33.035596+00:00,2022-10-27,,2022-10-27,2022-10-26,senate-2022,US_SENATE,NV,senate-2022-NV,LV,500.0,Live Phone/Text-to-Web,50.0,50.0,0.0,0.0,0.0,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:28593|28594,164281,,,en,1.0,True,False,,28593,Catherine Cortez Masto,28594,Adam Paul Laxalt,28593|28594,False,regular,Class III,general
fte-81312-164282,fte-study-81312,1,Echelon Insights,nan,https://echeloninsights.com/in-the-news/midterms-nv-2022/,d3e1725b1a92ad8d6a037d8f31f1dc487505b2dba2109b7c1fb695594c08970b,2022-10-24,2022-10-26,2022-10-27,,2026-09-19T19:38:33.035596+00:00,2022-10-27,,2022-10-27,2022-10-26,senate-2022,US_SENATE,NV,senate-2022-NV,LV,500.0,Live Phone/Text-to-Web,48.936,51.064,0.0,0.0,-2.128,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:28593|28594,164282,,,en,1.0,True,False,,28593,Catherine Cortez Masto,28594,Adam Paul Laxalt,28593|28594,False,regular,Class III,general
fte-81313-164299,fte-study-81313,1,InsiderAdvantage,nan,https://insideradvantage.com/2022/10/27/breaking-oz-ahead-of-fetterman-shapiro-leads-mastriano-in-new-pa-poll/,5b595fe26b784f2a3f448a9ee6b4c7320fb94482ee50bbf53b115bd7c6a9c73b,2022-10-26,2022-10-26,2022-10-27,,2026-09-19T19:38:33.035596+00:00,2022-10-27,,2022-10-27,2022-10-26,senate-2022,US_SENATE,PA,senate-2022-PA,LV,750.0,Text,48.537,51.463,0.0,0.0,-2.925,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:20700|28740,164299,,,en,1.0,True,False,,20700,John Fetterman,28740,Mehmet Oz,20700|28740,False,regular,Class III,general
fte-81316-164304,fte-study-81316,1,Trafalgar Group,nan,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/TRF-NV-General-1027-Poll-Report.pdf,a4460b3e79be3b2062b1f515e35075e8b7a3d8b759b00e418791aa398ad4442a,2022-10-23,2022-10-25,2022-10-27,,2026-09-19T19:38:33.035596+00:00,2022-10-27,,2022-10-27,2022-10-25,senate-2022,US_SENATE,NV,senate-2022-NV,LV,1100.0,IVR/Live Phone/Text/Online Opt-In Panel/Email,47.799,52.201,0.0,0.0,-4.403,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:28593|28594,164304,,,en,1.0,True,False,,28593,Catherine Cortez Masto,28594,Adam Paul Laxalt,28593|28594,False,regular,Class III,general
fte-81318-164307,fte-study-81318,1,co/efficient,nan,https://coefficient.org/cosen1027/,1f2382c665231827f677a1ce378ea60d9224842b44fbe162bab6bb79e19d832c,2022-10-24,2022-10-25,2022-10-27,,2026-09-19T19:38:33.035596+00:00,2022-10-27,,2022-10-27,2022-10-25,senate-2022,US_SENATE,CO,senate-2022-CO,LV,826.0,IVR/Text,59.193,40.807,0.0,0.0,18.387,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:28366|30404,164307,,,en,1.0,True,False,,28366,Michael Bennet,30404,Joe O'Dea,28366|30404,False,regular,Class III,general
fte-81324-164324,fte-study-81324,1,co/efficient,New Hampshire Journal,https://nhjournal.com/kuster-trailing-in-new-nhjournal-poll-with-hassan-tied-and-leavitt-close/,3f5189fa20f10643dca89608ab0244e61f69bee135c1fd75ca60e2d18b333b81,2022-10-25,2022-10-26,2022-10-28,,2026-09-19T19:38:33.035596+00:00,2022-10-28,,2022-10-28,2022-10-26,senate-2022,US_SENATE,NH,senate-2022-NH,LV,1098.0,IVR/Text,50.0,50.0,0.0,0.0,0.0,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:18225|18228,164324,,,en,1.0,True,False,,18225,Maggie Hassan,18228,Donald C. Bolduc,18225|18228,False,regular,Class III,general
fte-81327-164332,fte-study-81327,1,Wick,nan,https://my.wick.io/analysis/shared/item/219F57B7-ACAD-426E-BC69-57ECD0E8A2F6/view,a17fd5517302a974b8e8b5574a9946d3348102471c3ccacfa94646d37d247887,2022-10-26,2022-10-27,2022-10-28,,2026-09-19T19:38:33.035596+00:00,2022-10-28,,2022-10-28,2022-10-27,senate-2022,US_SENATE,PA,senate-2022-PA,LV,1000.0,IVR/Text-to-Web,49.091,50.909,0.0,0.0,-1.818,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:20700|28740,164332,,,en,1.0,True,False,,20700,John Fetterman,28740,Mehmet Oz,20700|28740,False,regular,Class III,general
fte-81335-164348,fte-study-81335,1,co/efficient,nan,https://coefficient.org/pennsengovpostdebate/,adaa4c197ce191cf91aa57c0f87f69ad4cd2ccd3d51d65f0da3d30eb61b935c6,2022-10-26,2022-10-28,2022-10-28,,2026-09-19T19:38:33.035596+00:00,2022-10-28,,2022-10-28,2022-10-28,senate-2022,US_SENATE,PA,senate-2022-PA,LV,1716.0,IVR/Text,48.387,51.613,0.0,0.0,-3.226,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:20700|28740,164348,,,en,1.0,True,False,,20700,John Fetterman,28740,Mehmet Oz,20700|28740,False,regular,Class III,general
fte-81337-164351,fte-study-81337,1,Emerson,The Hill | PIX 11,https://emersoncollegepolling.com/new-york-2022-hochuls-lead-over-zeldin-tightens-independent-voters-flip-toward-zeldin/,38adcce166f1105d6c0210ee9d03761b3b292af67258edc81462172e031ee847,2022-10-20,2022-10-24,2022-10-28,,2026-09-19T19:38:33.035596+00:00,2022-10-28,,2022-10-28,2022-10-24,senate-2022,US_SENATE,NY,senate-2022-NY,LV,1000.0,IVR/Online Opt-In Panel/Text-to-Web,57.143,42.857,0.0,0.0,14.286,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:29286|29771,164351,,,en,1.0,True,False,,29286,Charles E. Schumer,29771,Joe Pinion,29286|29771,False,regular,Class III,general
fte-81338-164354,fte-study-81338,1,InsiderAdvantage,Fox 5 Atlanta,https://insideradvantage.com/2022/10/28/insideradvantagefox-5-poll-walker-surges-ahead-of-warnock-kemp-maintains-lead-over-abrams/,3f1a882c7a57b9e9fd759a8f31c40bb422714a97f1007607a938719011f6e19d,2022-10-27,2022-10-27,2022-10-28,,2026-09-19T19:38:33.035596+00:00,2022-10-28,,2022-10-28,2022-10-27,senate-2022,US_SENATE,GA,senate-2022-GA,LV,550.0,Text,48.815,51.185,0.0,0.0,-2.371,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:19086|19088,164354,,,en,1.0,True,False,,19086,Raphael Warnock,19088,Herschel Junior Walker,19086|19088,False,regular,Class III,general
fte-81343-164364,fte-study-81343,1,Cygnal,nan,https://www.cygn.al/cygnal-momentum-tracking-poll-ohio-statewide-10-29-22/,fc1a75bc1e778e5a2d90f768c266fef2a5e67f9118145d776089edf63f9efbf7,2022-10-24,2022-10-28,2022-10-29,,2026-09-19T19:38:33.035596+00:00,2022-10-29,,2022-10-29,2022-10-28,senate-2022,US_SENATE,OH,senate-2022-OH,LV,1776.0,IVR/Online Opt-In Panel/Text-to-Web,47.467,52.533,0.0,0.0,-5.066,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:19168|19167,164364,,,en,1.0,True,False,,19168,Tim Ryan,19167,JD Vance,19168|19167,False,regular,Class III,general
fte-81345-164369,fte-study-81345,1,Triton Polling & Research,KHQ-TV,https://www.spokesman.com/stories/2022/oct/28/patty-murray-has-single-digit-lead-over-tiffany-sm/,9a5501675d8402d7b55e48e21a7c3a6551a2e0efc8fe7cce3bf85376b0a38c23,2022-10-26,2022-10-27,2022-10-29,,2026-09-19T19:38:33.035596+00:00,2022-10-29,,2022-10-29,2022-10-27,senate-2022,US_SENATE,WA,senate-2022-WA,LV,506.0,IVR,52.708,47.292,0.0,0.0,5.417,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:20850|20851,164369,,,en,1.0,True,False,,20850,Patty Murray,20851,Tiffany Smiley,20850|20851,False,regular,Class III,general
fte-81346-164370,fte-study-81346,1,Remington,Missouri Scout,https://moscout.com/daily-updates-1/2022/10/29/moscout-weekender-schmitt-leads-by-9-fitz-by-17-hallway-sees-bernskoetter-as-floor-leader-sapa-effect-and-more,08e70c80b97fc6f3fba4a5579439b42c85bcfcc9e1af2a0550e070ac665aa529,2022-10-24,2022-10-25,2022-10-29,,2026-09-19T19:38:33.035596+00:00,2022-10-29,,2022-10-29,2022-10-25,senate-2022,US_SENATE,MO,senate-2022-MO,LV,1011.0,IVR/Live Phone,45.161,54.839,0.0,0.0,-9.677,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:30129|19218,164370,,,en,1.0,True,False,,30129,Trudy Busch Valentine,19218,Eric Schmitt,30129|19218,False,regular,Class III,general
fte-81347-164371,fte-study-81347,1,Trafalgar Group,nan,https://www.thetrafalgargroup.org/news/wa-sen-1029/,2b5a79b2debf04bcf6f2ca8d952428df7078f48fbd30ac23aa511badc78eeeb8,2022-10-25,2022-10-28,2022-10-29,,2026-09-19T19:38:33.035596+00:00,2022-10-29,,2022-10-29,2022-10-28,senate-2022,US_SENATE,WA,senate-2022-WA,LV,1207.0,IVR/Live Phone/Text/Online Opt-In Panel/Email,50.615,49.385,0.0,0.0,1.23,False,include,,fte-senate-polls-v2,2026-09-19T19:38:33.035596+00:00,,state-usps-v1,fte:20850|20851,164371,,,en,1.0,True,False,,20850,Patty Murray,20851,Tiffany Smiley,20850|20851,False,regular,Class III,general
